group,item,value
1719,324,253
1719,318,247
1719,107,227
1719,51,69
1719,31,253
1719,375,276
1719,113,227
1719,201,98
1722,37,49
1722,356,59
1722,378,66
1722,152,58
1722,170,60
1722,3,53
1722,36,45
1722,303,50
1722,297,30
1722,307,90
1722,308,30
1722,120,31
1722,344,52
1722,250,60
1722,332,38
1722,206,52
1722,40,26
1722,118,58
1722,383,58
1722,59,92
1722,31,33
1722,162,47
1722,18,78
1722,160,72
1722,133,30
1722,39,53
1722,324,37
1722,129,77
1722,330,66
1722,141,64
1722,187,30
1722,273,32
1722,50,61
1722,13,79
1722,203,26
1722,365,55
1722,19,53
1722,165,61
1722,193,87
1722,95,26
1722,27,61
1723,308,87
1723,297,87
1723,257,82
1724,304,23
1724,306,22
1724,207,14
1724,141,26
1724,384,14
1724,350,33
1724,160,27
1724,187,23
1724,113,20
1724,242,30
1724,297,30
1724,308,30
1724,273,30
1724,193,34
1724,307,21
1724,18,45
1724,129,22
1724,332,24
1724,50,32
1724,90,16
1724,40,28
1724,322,20
1724,197,16
1724,264,26
1724,216,16
1724,27,49
1724,287,23
1724,95,26
1724,311,23
1724,30,16
1724,203,33
1724,225,29
1724,133,38
1724,152,17
1724,98,17
1724,11,21
1724,233,22
1724,142,42
1724,39,20
1724,375,16
1724,360,23
1724,356,34
1724,245,28
1724,3,18
1724,132,28
1724,178,18
1724,59,27
1724,383,24
1724,318,16
1724,31,27
1724,165,23
1724,16,21
1724,244,19
1724,328,41
1724,365,41
1724,26,16
1724,378,34
1724,107,20
1724,170,29
1724,124,48
1724,150,23
1724,118,21
1724,333,20
1724,303,56
1724,37,14
1724,75,20
1724,280,27
1724,330,30
1724,19,25
1724,120,33
1724,364,38
1724,51,18
1724,250,16
1724,347,20
1724,123,21
1724,46,23
1724,117,23
1724,149,32
1724,324,27
1724,83,16
1726,118,104
1726,152,104
1727,98,17
1728,357,39
1728,372,32
1728,62,43
1728,149,52
1728,322,52
1728,123,46
1728,113,25
1728,120,30
1728,170,42
1728,242,24
1728,203,46
1728,264,24
1728,26,42
1728,125,29
1728,389,24
1728,201,51
1728,56,12
1728,129,51
1728,332,30
1728,90,42
1728,150,42
1728,98,13
1728,307,56
1728,51,43
1728,19,42
1728,75,22
1728,280,63
1728,187,38
1728,384,18
1728,43,16
1728,233,39
1728,30,44
1728,251,17
1728,31,48
1728,365,40
1728,224,27
1728,53,12
1728,124,52
1728,20,16
1728,244,32
1728,330,54
1728,42,16
1728,285,15
1728,23,27
1728,311,47
1728,95,40
1728,291,27
1728,36,43
1728,132,12
1728,27,31
1728,160,46
1728,45,60
1728,40,46
1728,308,22
1728,378,69
1728,273,42
1728,252,42
1728,197,45
1728,142,30
1728,178,31
1728,193,38
1728,297,22
1728,39,28
1728,279,27
1728,152,26
1728,250,64
1728,324,48
1728,3,17
1728,54,16
1728,358,23
1728,11,46
1728,50,29
1728,37,30
1728,225,12
1728,364,12
1728,245,37
1728,383,54
1728,360,47
1728,107,25
1728,335,16
1728,381,27
1728,83,42
1729,250,12
1729,358,14
1730,40,58
1730,133,58
1731,365,50
1731,120,40
1731,50,23
1731,16,41
1731,203,50
1731,152,25
1731,30,28
1731,90,28
1731,373,18
1731,160,35
1731,303,75
1731,318,34
1731,19,34
1731,197,36
1731,324,41
1731,83,28
1731,27,23
1731,141,50
1731,308,44
1731,18,60
1731,31,41
1731,378,60
1731,242,39
1731,322,30
1731,57,21
1731,233,36
1731,260,21
1731,307,31
1731,149,30
1731,360,39
1731,297,44
1731,40,41
1731,330,23
1731,59,47
1731,133,52
1731,3,22
1731,193,45
1731,107,30
1731,11,36
1731,216,34
1731,142,58
1731,273,23
1731,311,39
1731,66,23
1731,187,39
1731,375,31
1731,170,62
1731,95,39
1731,46,39
1731,287,28
1731,113,30
1731,150,28
1731,39,41
1731,383,21
1731,332,42
1731,333,22
1731,26,28
1731,123,36
1733,358,120
1733,107,85
1733,245,169
1733,378,133
1733,324,105
1733,160,64
1733,31,64
1733,3,66
1733,193,110
1733,59,194
1733,147,52
1733,291,74
1733,285,88
1733,129,158
1733,170,144
1733,18,138
1733,113,100
1733,250,147
1733,206,84
1733,118,84
1733,307,123
1733,13,49
1733,338,139
1733,152,86
1733,344,84
1733,273,169
1733,233,70
1733,365,49
1733,39,130
1733,384,56
1733,16,131
1733,252,55
1733,383,64
1733,303,43
1733,187,64
1733,238,136
1733,330,64
1733,142,57
1733,37,89
1734,152,34
1734,118,34
1735,133,75
1735,160,39
1735,233,27
1735,242,68
1735,37,26
1735,16,56
1735,383,26
1735,307,56
1735,123,34
1735,332,60
1735,39,40
1735,250,45
1735,260,26
1735,324,46
1735,11,34
1735,118,29
1735,142,82
1735,40,36
1735,120,65
1735,330,26
1735,95,34
1735,193,54
1735,203,68
1735,59,52
1735,170,91
1735,152,35
1735,378,55
1735,273,70
1735,141,46
1735,18,74
1735,287,34
1735,46,51
1735,311,51
1735,31,46
1735,360,51
1735,129,57
1735,303,98
1735,187,46
1735,245,58
1736,152,33
1736,308,81
1736,174,106
1736,297,81
1736,214,58
1736,345,102
1736,365,91
1737,189,62
1737,3,72
1737,384,75
1737,214,27
1737,39,79
1737,203,118
1737,381,41
1737,375,61
1737,40,105
1737,344,67
1737,333,65
1737,62,79
1737,75,77
1737,307,111
1737,144,62
1737,308,74
1737,206,67
1737,273,88
1737,115,62
1737,57,62
1737,279,41
1737,23,42
1737,350,34
1737,373,62
1737,360,56
1737,330,111
1737,357,45
1737,51,81
1737,59,59
1737,260,62
1737,187,80
1737,152,72
1737,201,92
1737,118,70
1737,160,87
1737,372,26
1737,120,83
1737,245,78
1737,347,62
1737,117,71
1737,324,85
1737,383,111
1737,242,67
1737,297,74
1737,50,75
1737,165,37
1737,244,78
1737,95,98
1737,224,41
1737,66,65
1737,170,88
1737,31,85
1737,133,127
1737,5,62
1737,233,101
1737,353,62
1737,141,65
1737,257,60
1737,280,113
1737,124,72
1737,27,77
1737,37,64
1737,378,102
1737,193,58
1737,129,102
1737,167,62
1737,250,63
1737,178,46
1737,46,56
1737,125,41
1737,363,62
1737,84,62
1737,311,56
1737,45,52
1737,365,95
1737,18,109
1737,142,82
1738,129,62
1738,358,39
1738,324,81
1738,11,65
1738,36,43
1738,307,63
1738,245,75
1738,18,120
1738,206,42
1738,250,66
1738,124,89
1738,152,83
1738,193,134
1738,118,50
1738,233,55
1738,203,102
1738,141,102
1738,120,90
1738,273,135
1738,46,68
1738,160,49
1738,40,92
1738,95,92
1738,98,83
1738,133,106
1738,31,81
1738,16,102
1738,59,127
1738,123,65
1738,365,78
1738,170,126
1738,280,67
1738,344,42
1738,39,88
1738,303,101
1738,142,105
1738,378,124
1738,187,81
1738,332,95
1739,117,37
1739,344,62
1739,242,37
1739,133,50
1739,18,101
1739,141,51
1739,307,93
1739,46,37
1739,57,37
1739,118,74
1739,3,37
1739,383,72
1739,353,57
1739,144,37
1739,244,47
1739,360,37
1739,206,62
1739,59,52
1739,297,47
1739,129,48
1739,167,37
1739,120,72
1739,260,37
1739,39,39
1739,50,37
1739,16,81
1739,189,37
1739,203,50
1739,37,37
1739,308,47
1739,84,37
1739,193,79
1739,318,58
1739,378,83
1739,330,72
1739,5,37
1739,27,37
1739,160,72
1739,365,69
1739,170,97
1739,201,31
1739,311,37
1739,273,92
1739,373,37
1739,384,44
1739,142,115
1739,115,37
1739,11,45
1739,123,45
1739,66,58
1739,233,83
1739,152,74
1739,333,58
1739,347,37
1739,13,35
1739,375,50
1739,363,37
1739,303,96
1739,245,90
1739,216,58
1741,330,60
1741,50,28
1741,178,35
1741,41,37
1741,18,47
1741,152,46
1741,53,35
1741,27,55
1741,308,46
1741,307,42
1741,365,45
1741,347,35
1741,276,35
1741,64,35
1741,239,37
1741,383,50
1741,378,62
1741,0,35
1741,141,36
1741,142,45
1741,170,62
1741,233,46
1741,19,72
1741,44,35
1741,345,43
1741,297,46
1741,160,38
1742,330,25
1744,56,17
1744,206,18
1744,207,46
1744,225,54
1744,234,26
1744,149,25
1744,306,28
1744,241,14
1744,297,28
1744,1,18
1744,148,27
1744,37,23
1744,328,36
1744,373,41
1744,84,13
1744,18,29
1744,142,29
1744,273,31
1744,221,17
1744,354,15
1744,124,49
1744,280,43
1744,57,56
1744,162,18
1744,50,40
1744,178,30
1744,66,51
1744,344,18
1744,307,34
1744,336,51
1744,245,18
1744,127,24
1744,353,13
1744,330,63
1744,352,27
1744,160,36
1744,303,17
1744,252,12
1744,364,33
1744,19,24
1744,383,38
1744,365,49
1744,165,40
1744,98,57
1744,60,54
1744,3,22
1744,115,13
1744,260,20
1744,231,18
1744,193,19
1744,189,13
1744,152,28
1744,304,30
1744,321,19
1744,240,20
1744,312,15
1744,145,49
1744,212,36
1744,264,36
1744,105,36
1744,143,22
1744,244,34
1744,141,18
1744,8,18
1744,367,33
1744,64,28
1744,170,15
1744,118,50
1744,122,41
1744,208,29
1744,161,18
1744,283,21
1744,15,26
1744,59,13
1744,75,25
1744,23,31
1744,380,36
1744,343,16
1744,347,33
1744,308,28
1744,167,29
1744,117,22
1744,384,13
1744,363,13
1744,263,30
1744,350,43
1744,13,19
1744,194,35
1744,132,29
1744,158,18
1744,5,13
1744,378,55
1744,181,36
1744,144,13
1744,356,46
1744,333,22
1744,100,26
1744,27,36
1744,233,34
1745,147,24
1745,193,104
1745,375,19
1745,279,19
1745,66,43
1745,162,39
1745,287,20
1745,273,87
1745,244,42
1745,257,28
1745,224,19
1745,291,61
1745,241,49
1745,297,58
1745,165,64
1745,59,70
1745,113,45
1745,285,40
1745,373,46
1745,233,55
1745,345,44
1745,187,29
1745,176,13
1745,330,70
1745,277,13
1745,308,58
1745,251,32
1745,31,35
1745,208,14
1745,160,55
1745,358,54
1745,167,36
1745,46,24
1745,311,22
1745,36,57
1745,148,49
1745,321,17
1745,383,68
1745,353,38
1745,152,73
1745,75,43
1745,98,41
1745,27,65
1745,378,91
1745,19,37
1745,231,54
1745,381,19
1745,107,47
1745,13,76
1745,158,54
1745,372,43
1745,23,21
1745,44,18
1745,118,69
1745,149,27
1745,11,24
1745,271,13
1745,264,14
1745,129,84
1745,322,19
1745,282,13
1745,332,58
1745,5,36
1745,328,14
1745,123,24
1745,201,19
1745,347,43
1745,324,54
1745,280,30
1745,50,63
1745,252,56
1745,120,53
1745,139,15
1745,57,46
1745,333,47
1745,95,32
1745,16,72
1745,238,65
1745,206,66
1745,260,38
1745,37,65
1745,3,64
1745,242,27
1745,360,22
1745,30,17
1745,141,39
1745,203,46
1745,39,41
1745,338,56
1745,64,40
1745,250,79
1745,124,50
1745,303,86
1745,380,29
1745,117,36
1745,384,56
1745,170,74
1745,45,28
1745,84,36
1745,1,31
1745,344,66
1745,144,36
1745,18,52
1745,214,47
1745,197,28
1745,189,36
1745,0,15
1745,307,93
1745,133,51
1745,125,41
1745,53,14
1745,365,79
1745,40,34
1745,356,54
1745,363,36
1745,115,36
1745,304,15
1745,142,71
1745,245,104
1745,379,14
1745,178,15
1746,160,83
1746,144,38
1746,216,62
1746,59,50
1746,51,58
1746,381,48
1746,250,65
1746,125,48
1746,324,47
1746,273,88
1746,142,63
1746,224,48
1746,141,75
1746,189,38
1746,383,72
1746,18,64
1746,375,71
1746,11,74
1746,170,66
1746,178,31
1746,3,41
1746,252,28
1746,66,42
1746,378,106
1746,357,28
1746,333,42
1746,98,19
1746,245,66
1746,115,38
1746,193,46
1746,107,61
1746,5,38
1746,233,73
1746,13,26
1746,83,59
1746,39,76
1746,372,27
1746,187,47
1746,117,46
1746,350,20
1746,95,55
1746,19,61
1746,280,86
1746,31,47
1746,124,54
1746,353,38
1746,150,59
1746,152,60
1746,16,71
1746,84,38
1746,123,74
1746,347,38
1746,330,72
1746,149,61
1746,242,55
1746,365,82
1746,197,71
1746,297,63
1746,40,57
1746,344,44
1746,307,99
1746,30,68
1746,120,79
1746,62,58
1746,279,48
1746,167,38
1746,360,74
1746,287,71
1746,23,25
1746,27,63
1746,308,63
1746,363,38
1746,244,44
1746,332,73
1746,373,38
1746,50,59
1746,203,65
1746,201,63
1746,45,39
1746,57,46
1746,46,74
1746,322,61
1746,384,46
1746,214,21
1746,26,59
1746,129,68
1746,37,51
1746,311,74
1746,90,59
1746,257,29
1746,318,62
1746,260,42
1746,118,48
1746,206,44
1746,113,61
1747,233,65
1747,303,67
1747,383,55
1747,18,68
1747,245,63
1747,307,80
1747,193,49
1747,142,94
1747,66,38
1747,333,40
1747,170,85
1747,344,31
1747,378,69
1747,365,38
1747,16,48
1747,330,59
1747,120,44
1747,141,38
1747,206,31
1747,160,55
1747,273,67
1747,118,49
1747,152,54
1748,344,47
1748,206,47
1748,307,45
1748,170,44
1748,160,52
1748,152,53
1748,273,58
1748,244,63
1748,233,54
1748,37,39
1748,308,55
1748,330,41
1748,142,41
1748,365,44
1748,297,55
1748,118,53
1748,13,31
1748,383,41
1748,257,26
1748,378,68
1750,187,46
1750,203,53
1750,40,49
1750,324,48
1750,378,54
1750,133,55
1750,95,47
1750,142,49
1750,120,64
1750,242,47
1750,59,48
1750,31,48
1750,18,62
1750,141,61
1750,287,41
1751,170,46
1751,381,15
1751,287,30
1751,45,28
1751,129,48
1751,50,24
1751,373,18
1751,193,51
1751,303,55
1751,245,62
1751,40,40
1751,142,38
1751,233,38
1751,324,42
1751,242,32
1751,201,29
1751,251,17
1751,244,21
1751,338,30
1751,297,19
1751,252,36
1751,123,24
1751,197,28
1751,27,24
1751,279,15
1751,216,30
1751,308,19
1751,175,13
1751,124,37
1751,150,52
1751,358,36
1751,160,47
1751,344,22
1751,11,24
1751,383,39
1751,115,18
1751,120,39
1751,83,52
1751,224,15
1751,98,20
1751,285,24
1751,39,37
1751,291,18
1751,389,13
1751,333,20
1751,118,24
1751,250,56
1751,238,34
1751,37,30
1751,31,40
1751,372,27
1751,363,18
1751,353,18
1751,149,58
1751,347,18
1751,5,18
1751,357,16
1751,307,47
1751,167,18
1751,141,36
1751,280,37
1751,18,52
1751,84,18
1751,152,28
1751,260,24
1751,379,18
1751,178,15
1751,95,40
1751,117,18
1751,360,26
1751,23,15
1751,165,19
1751,16,37
1751,46,30
1751,384,22
1751,375,33
1751,332,39
1751,90,52
1751,318,30
1751,19,56
1751,75,19
1751,330,39
1751,187,36
1751,203,42
1751,311,26
1751,125,19
1751,66,20
1751,113,64
1751,3,23
1751,26,52
1751,273,72
1751,144,18
1751,322,58
1751,189,18
1751,57,22
1751,206,22
1751,107,68
1751,36,24
1751,30,27
1751,378,58
1751,365,29
1751,264,13
1752,113,21
1752,142,51
1752,233,23
1752,117,17
1752,160,15
1752,207,22
1752,107,21
1752,333,26
1752,287,21
1752,158,12
1752,132,22
1752,170,45
1752,19,38
1752,75,24
1752,98,16
1752,365,50
1752,11,38
1752,297,31
1752,3,14
1752,16,33
1752,37,14
1752,308,31
1752,216,23
1752,364,24
1752,50,34
1752,350,25
1752,244,14
1752,356,30
1752,149,21
1752,384,12
1752,304,18
1752,273,16
1752,133,38
1752,360,36
1752,31,21
1752,303,55
1752,322,21
1752,375,27
1752,378,57
1752,46,36
1752,203,38
1752,383,15
1752,242,36
1752,306,15
1752,245,24
1752,318,23
1752,39,34
1752,330,18
1752,193,36
1752,141,38
1752,27,37
1752,59,21
1752,123,38
1752,324,21
1752,280,43
1752,30,25
1752,187,21
1752,231,12
1752,40,23
1752,311,36
1752,95,23
1752,18,40
1752,307,35
1752,120,34
1752,257,25
1752,90,21
1752,332,26
1752,124,22
1752,83,21
1752,328,12
1752,165,21
1752,234,14
1752,26,21
1752,197,23
1752,150,23
1753,36,59
1753,245,61
1753,273,117
1754,347,26
1754,375,36
1754,363,26
1754,23,22
1754,40,81
1754,193,68
1754,54,18
1754,27,35
1754,113,39
1754,42,18
1754,189,26
1754,144,26
1754,8,20
1754,131,20
1754,245,42
1754,242,48
1754,107,39
1754,118,26
1754,187,81
1754,285,18
1754,126,18
1754,142,68
1754,345,16
1754,125,27
1754,170,86
1754,252,44
1754,333,26
1754,262,18
1754,167,26
1754,53,18
1754,332,55
1754,178,51
1754,373,26
1754,79,20
1754,264,51
1754,279,27
1754,381,27
1754,268,18
1754,297,30
1754,195,18
1754,20,18
1754,206,26
1754,64,16
1754,169,20
1754,0,16
1754,75,50
1754,358,22
1754,120,51
1754,165,17
1754,149,39
1754,260,26
1754,384,34
1754,270,13
1754,44,16
1754,224,27
1754,389,51
1754,334,18
1754,82,25
1754,257,25
1754,78,12
1754,13,13
1754,51,36
1754,154,20
1754,3,30
1754,57,26
1754,132,18
1754,350,18
1754,322,39
1754,276,16
1754,5,26
1754,98,24
1754,141,38
1754,158,13
1754,241,13
1754,311,42
1754,364,24
1754,225,14
1754,95,69
1754,43,18
1754,148,13
1754,336,20
1754,233,43
1754,231,13
1754,14,20
1754,36,36
1754,365,41
1754,237,20
1754,308,30
1754,50,35
1754,344,26
1754,104,14
1754,37,34
1754,357,58
1754,62,36
1754,258,25
1754,335,18
1754,291,18
1754,328,20
1754,353,26
1754,39,46
1754,251,19
1754,84,26
1754,66,26
1754,117,30
1754,244,36
1754,46,46
1754,152,26
1754,115,26
1754,266,18
1754,156,18
1754,360,42
1754,307,56
1754,16,31
1754,304,20
1754,259,18
1754,56,14
1754,372,37
1755,50,14
1755,27,16
1755,378,54
1755,380,20
1755,75,25
1755,165,19
1755,193,30
1755,170,12
1755,245,26
1755,273,26
1755,57,23
1755,152,43
1755,18,16
1755,364,12
1755,333,22
1755,16,31
1755,36,14
1755,365,25
1755,307,38
1755,336,19
1755,118,20
1755,19,22
1755,142,18
1755,98,50
1755,356,12
1755,59,19
1755,207,15
1755,280,27
1755,124,45
1755,66,14
1756,118,117
1756,307,87
1756,344,83
1756,152,117
1756,233,72
1756,206,83
1756,378,72
1756,66,77
1756,333,77
1757,375,160
1757,308,61
1757,344,92
1757,98,75
1757,19,99
1757,206,92
1757,160,88
1757,152,97
1757,149,106
1757,13,59
1757,3,103
1757,332,159
1757,203,128
1757,118,92
1757,378,147
1757,244,63
1757,107,137
1757,384,120
1757,360,101
1757,95,153
1757,193,165
1757,197,115
1757,242,104
1757,273,165
1757,37,74
1757,113,125
1757,165,50
1757,297,61
1757,40,158
1757,26,93
1757,250,68
1757,30,101
1757,31,135
1757,170,199
1757,318,135
1757,142,198
1757,141,151
1757,287,93
1757,90,93
1757,16,174
1757,59,185
1757,233,122
1757,330,90
1757,245,162
1757,324,144
1757,123,122
1757,383,88
1757,365,112
1757,18,212
1757,303,182
1757,129,93
1757,120,154
1757,11,122
1757,307,112
1757,311,101
1757,83,93
1757,150,93
1757,216,135
1757,46,135
1757,39,143
1757,187,135
1757,36,54
1757,322,106
1757,133,128
1758,336,24
1758,118,81
1758,241,34
1758,124,82
1758,384,63
1758,244,69
1758,383,71
1758,167,47
1758,358,60
1758,129,131
1758,372,62
1758,66,61
1758,280,85
1758,206,69
1758,115,47
1758,353,49
1758,252,58
1758,381,83
1758,279,83
1758,380,37
1758,37,72
1758,148,34
1758,250,118
1758,260,51
1758,273,109
1758,50,73
1758,5,47
1758,57,76
1758,344,69
1758,201,92
1758,285,65
1758,178,57
1758,245,119
1758,333,75
1758,270,33
1758,373,60
1758,125,87
1758,51,77
1758,291,46
1758,160,114
1758,152,106
1758,3,69
1758,297,72
1758,144,47
1758,84,47
1758,158,39
1758,357,51
1758,13,54
1758,117,55
1758,189,47
1758,347,61
1758,62,71
1758,45,70
1758,27,87
1758,365,91
1758,307,120
1758,23,50
1758,231,39
1758,363,47
1758,378,113
1758,75,36
1758,330,73
1758,308,72
1758,233,94
1758,224,83
1758,165,59
1758,98,57
1760,308,50
1760,152,40
1760,233,53
1760,373,29
1760,18,49
1760,118,30
1760,66,36
1760,27,39
1760,307,57
1760,160,53
1760,297,50
1760,57,34
1760,383,34
1760,378,71
1760,330,34
1760,19,37
1760,333,37
1760,50,39
1761,273,74
1761,27,25
1761,383,13
1761,208,19
1761,330,13
1761,66,37
1761,252,53
1761,365,22
1761,233,19
1761,333,37
1761,328,12
1761,245,22
1761,378,27
1761,118,41
1761,50,25
1761,307,12
1761,206,15
1761,60,12
1761,152,41
1761,160,13
1761,124,20
1761,344,15
1761,193,46
1762,280,84
1762,95,177
1762,197,137
1762,18,162
1762,381,38
1762,324,162
1762,150,123
1762,45,54
1762,287,151
1762,39,131
1762,201,70
1762,375,137
1762,133,103
1762,40,194
1762,318,123
1762,30,137
1762,26,123
1762,46,146
1762,125,38
1762,322,123
1762,59,162
1762,216,123
1762,19,123
1762,83,123
1762,360,146
1762,16,137
1762,123,139
1762,107,123
1762,120,170
1762,250,50
1762,193,125
1762,62,70
1762,31,162
1762,187,162
1762,225,49
1762,242,174
1762,332,160
1762,11,139
1762,170,170
1762,51,70
1762,142,146
1762,224,38
1762,113,123
1762,203,200
1762,90,123
1762,311,146
1762,141,123
1762,307,38
1762,279,38
1762,129,86
1762,149,123
1763,13,16
1763,84,28
1763,23,52
1763,367,38
1763,239,29
1763,344,34
1763,252,38
1763,5,28
1763,328,39
1763,273,21
1763,115,28
1763,363,30
1763,112,35
1763,149,26
1763,260,28
1763,8,16
1763,127,36
1763,244,19
1763,343,16
1763,75,25
1763,27,26
1763,141,16
1763,276,23
1763,189,28
1763,304,28
1763,356,19
1763,160,20
1763,1,21
1763,18,16
1763,19,31
1763,181,35
1763,306,26
1763,350,33
1763,117,34
1763,56,30
1763,353,28
1763,354,26
1763,365,38
1763,165,35
1763,144,28
1763,221,31
1763,186,27
1763,233,36
1763,206,34
1763,143,19
1763,167,33
1763,255,22
1764,95,28
1764,45,74
1764,3,51
1764,31,118
1764,344,49
1764,357,74
1764,37,62
1764,59,159
1764,124,39
1764,175,85
1764,375,38
1764,75,56
1764,40,28
1764,307,62
1764,142,67
1764,160,46
1764,197,66
1764,365,25
1764,57,29
1764,107,95
1764,233,48
1764,46,69
1764,332,69
1764,324,155
1764,203,28
1764,378,114
1764,384,41
1764,291,44
1764,98,59
1764,19,46
1764,383,46
1764,36,56
1764,216,38
1764,187,118
1764,133,28
1764,330,46
1764,152,55
1764,39,92
1764,141,49
1764,206,49
1764,318,38
1764,129,118
1764,303,28
1764,18,153
1764,118,49
1765,26,54
1765,3,238
1765,303,196
1765,14,147
1765,45,212
1765,23,241
1765,344,190
1765,345,140
1765,17,179
1765,360,54
1765,333,112
1765,178,71
1765,206,190
1765,154,147
1765,353,112
1765,237,147
1765,11,61
1765,36,144
1765,279,144
1765,277,78
1765,79,147
1765,53,140
1765,84,112
1765,8,147
1765,160,185
1765,298,55
1765,95,145
1765,83,54
1765,27,133
1765,314,163
1765,260,112
1765,330,203
1765,61,88
1765,297,61
1765,208,85
1765,389,71
1765,311,54
1765,362,70
1765,203,145
1765,144,112
1765,285,95
1765,112,83
1765,170,170
1765,318,134
1765,5,112
1765,213,280
1765,372,178
1765,40,145
1765,235,280
1765,64,111
1765,176,78
1765,56,83
1765,201,70
1765,57,132
1765,117,112
1765,158,56
1765,114,280
1765,224,144
1765,147,116
1765,373,112
1765,75,93
1765,150,54
1765,242,54
1765,299,179
1765,384,142
1765,231,56
1765,193,237
1765,173,54
1765,72,202
1765,380,98
1765,347,112
1765,1,95
1765,363,112
1765,124,238
1765,233,173
1765,7,54
1765,133,145
1765,328,147
1765,32,179
1765,118,190
1765,46,125
1765,139,96
1765,179,85
1765,186,83
1765,357,210
1765,294,110
1765,115,112
1765,19,121
1765,123,61
1765,55,55
1765,120,203
1765,241,56
1765,90,54
1765,308,61
1765,364,147
1765,244,173
1765,187,269
1765,39,54
1765,332,176
1765,24,70
1765,175,242
1765,271,78
1765,167,112
1765,44,111
1765,16,137
1765,291,219
1765,41,55
1765,252,242
1765,323,179
1765,304,147
1765,190,55
1765,169,147
1765,375,134
1765,141,120
1765,162,128
1765,199,55
1765,50,133
1765,280,167
1765,197,169
1765,381,144
1765,13,139
1765,31,269
1765,142,171
1765,168,55
1765,149,54
1765,88,55
1765,321,77
1765,358,195
1765,276,111
1765,322,54
1765,282,78
1765,66,112
1765,148,56
1765,383,183
1765,0,111
1765,152,210
1765,216,134
1765,264,71
1765,30,54
1765,165,82
1765,336,167
1765,246,55
1765,286,30
1765,365,162
1765,287,54
1765,131,147
1765,189,112
1765,98,206
1766,318,21
1766,285,21
1766,201,27
1766,92,22
1766,362,21
1766,216,21
1766,24,21
1766,61,21
1766,143,14
1766,375,21
1767,95,53
1767,50,32
1767,322,28
1767,19,46
1767,241,34
1767,287,39
1767,244,32
1767,118,27
1767,142,70
1767,64,29
1767,117,27
