group,item,value
1728,5,9
1729,337,10
1729,310,7
1729,206,8
1730,157,20
1730,282,19
1730,189,14
1730,313,12
1730,335,19
1730,287,31
1730,122,16
1730,133,19
1730,95,16
1730,187,12
1730,130,15
1730,206,14
1730,166,62
1731,189,12
1731,337,9
1731,142,12
1731,118,9
1731,177,23
1731,46,8
1731,60,9
1731,344,8
1731,287,11
1731,187,17
1731,79,8
1731,270,11
1731,257,20
1731,277,9
1731,208,9
1731,230,8
1731,200,9
1731,154,8
1731,198,4
1731,30,9
1731,282,13
1731,380,7
1731,216,5
1731,167,11
1731,285,4
1731,201,8
1731,197,11
1731,158,4
1731,313,8
1731,2,9
1731,139,6
1731,61,6
1731,99,22
1731,157,6
1731,5,6
1731,122,9
1731,305,15
1731,11,4
1731,53,10
1731,298,10
1731,206,13
1731,243,6
1731,29,6
1731,166,28
1731,130,11
1731,147,11
1732,298,12
1732,117,14
1732,257,21
1732,293,19
1732,305,16
1732,99,21
1732,309,14
1733,65,39
1733,273,27
1733,250,31
1733,277,49
1733,99,31
1733,189,48
1733,251,26
1733,252,28
1733,141,16
1733,1,32
1733,79,28
1733,310,45
1733,261,25
1733,376,42
1733,154,28
1733,282,30
1733,332,39
1733,202,29
1733,337,101
1733,122,33
1733,266,16
1733,187,31
1733,33,33
1733,118,96
1733,232,47
1733,383,28
1733,379,33
1733,233,12
1733,108,40
1733,323,84
1733,170,36
1733,246,36
1733,285,33
1733,200,26
1733,344,60
1733,36,27
1733,59,30
1733,130,30
1733,115,35
1733,287,31
1733,206,113
1733,300,30
1733,177,56
1733,248,12
1733,46,42
1733,299,40
1733,107,66
1733,197,54
1733,3,32
1733,357,52
1733,166,28
1733,129,27
1733,120,31
1733,211,58
1733,238,47
1733,137,39
1734,376,11
1734,50,10
1734,177,17
1735,147,14
1735,167,21
1735,257,19
1735,216,20
1735,197,18
1735,142,30
1735,54,14
1735,157,8
1735,18,14
1735,337,17
1735,200,15
1735,236,14
1735,33,14
1735,277,16
1735,46,21
1735,118,15
1735,187,30
1735,375,12
1735,166,35
1735,282,15
1735,53,10
1735,357,14
1735,60,9
1735,61,10
1735,305,14
1735,189,9
1735,230,10
1735,310,14
1735,376,9
1735,99,15
1735,130,14
1735,298,21
1735,326,14
1735,177,26
1735,108,15
1735,206,14
1736,321,16
1736,257,57
1736,383,25
1736,144,13
1736,110,10
1736,330,14
1736,200,11
1736,89,12
1736,99,28
1736,4,106
1736,84,8
1736,184,16
1736,272,14
1736,150,14
1736,94,15
1736,302,16
1736,177,17
1736,191,18
1736,307,10
1736,138,8
1736,382,14
1736,331,20
1736,370,12
1736,230,31
1736,392,12
1737,11,18
1737,208,27
1737,105,13
1737,201,15
1737,2,22
1737,311,19
1737,167,24
1737,137,20
1737,123,12
1737,130,49
1737,30,28
1737,287,52
1737,187,49
1737,27,12
1737,230,26
1737,298,23
1737,16,12
1737,200,29
1737,313,16
1737,198,16
1737,375,15
1737,337,16
1737,117,8
1737,141,13
1737,216,12
1737,122,25
1737,29,12
1737,279,8
1737,197,52
1737,206,44
1737,270,13
1737,177,62
1737,39,12
1737,33,12
1737,61,19
1737,305,20
1737,1,8
1737,154,11
1737,139,11
1737,285,21
1737,79,18
1737,243,15
1737,5,28
1737,189,39
1737,170,15
1737,318,12
1737,60,19
1737,277,27
1737,118,14
1737,282,67
1737,99,39
1737,233,12
1737,53,25
1737,344,14
1737,46,15
1737,257,37
1737,215,10
1737,147,43
1737,142,82
1738,166,65
1738,46,26
1738,99,42
1738,277,28
1738,142,23
1738,197,25
1738,248,14
1738,357,18
1738,118,28
1738,141,14
1738,2,21
1738,177,35
1738,298,23
1738,307,25
1738,137,12
1738,129,14
1738,189,32
1738,337,23
1738,287,24
1738,294,16
1738,115,15
1738,3,14
1738,310,24
1738,61,25
1738,108,24
1738,282,27
1738,122,26
1738,251,16
1738,187,34
1738,376,23
1738,1,13
1738,200,23
1738,5,18
1738,257,26
1738,130,27
1738,60,25
1738,380,21
1738,344,13
1738,33,26
1738,206,36
1738,53,15
1739,216,22
1739,33,21
1739,53,16
1739,302,12
1739,282,16
1739,376,16
1739,305,18
1739,243,20
1739,277,16
1739,130,19
1739,200,17
1739,46,16
1739,50,14
1739,295,10
1739,187,40
1739,29,9
1739,285,17
1739,189,17
1739,167,20
1739,142,29
1739,279,17
1739,11,16
1739,154,23
1739,170,22
1739,177,58
1739,298,18
1739,344,20
1739,90,14
1739,337,28
1739,258,10
1739,206,22
1739,230,23
1739,147,22
1739,118,24
1739,257,33
1739,166,37
1739,16,16
1739,99,29
1739,287,8
1740,309,10
1740,376,10
1741,5,10
1741,257,22
1741,321,19
1741,293,19
1741,305,15
1741,200,11
1741,298,41
1741,110,14
1741,162,11
1741,230,23
1741,144,10
1741,390,11
1741,101,11
1741,392,17
1741,177,31
1741,166,21
1741,191,25
1741,99,23
1741,147,22
1742,345,13
1742,166,8
1742,309,13
1742,141,24
1742,147,20
1742,130,26
1742,298,15
1742,177,8
1742,265,8
1743,50,16
1743,304,16
1743,300,25
1743,115,14
1743,255,20
1744,304,9
1744,357,6
1744,154,4
1744,91,7
1744,55,7
1744,339,6
1744,340,4
1744,330,26
1744,305,16
1744,209,6
1744,333,12
1744,2,4
1744,365,4
1744,117,6
1744,181,7
1744,177,20
1744,19,4
1744,38,8
1744,166,6
1744,280,9
1744,256,10
1744,51,10
1744,4,6
1744,50,22
1744,207,11
1744,1,9
1744,234,4
1744,189,12
1744,325,5
1744,57,4
1744,293,6
1744,270,13
1744,313,7
1744,380,21
1744,118,6
1744,344,10
1744,208,11
1744,8,9
1744,222,4
1744,124,10
1744,271,4
1744,277,9
1744,314,7
1744,178,26
1744,264,8
1744,122,8
1744,364,5
1744,94,11
1744,257,10
1744,22,4
1744,99,19
1744,306,8
1744,153,4
1744,15,9
1744,307,12
1744,150,4
1744,309,4
1744,206,5
1744,60,9
1744,373,5
1744,27,21
1744,163,13
1744,105,6
1744,165,7
1744,148,4
1744,180,4
1744,130,16
1744,152,29
1744,142,7
1744,176,6
1744,263,6
1744,319,4
1744,167,6
1744,187,10
1744,246,10
1744,255,6
1744,326,4
1744,67,8
1744,75,5
1744,183,5
1744,101,10
1744,335,6
1744,9,8
1744,147,5
1744,352,4
1744,376,5
1745,362,11
1745,282,21
1745,309,5
1745,152,4
1745,299,10
1745,298,19
1745,7,8
1745,326,12
1745,243,12
1745,211,11
1745,129,9
1745,60,14
1745,4,8
1745,170,9
1745,154,10
1745,250,8
1745,273,10
1745,115,12
1745,46,17
1745,122,16
1745,257,30
1745,79,9
1745,61,12
1745,245,4
1745,1,15
1745,198,15
1745,73,12
1745,201,6
1745,252,11
1745,305,28
1745,206,25
1745,36,9
1745,261,4
1745,118,26
1745,3,15
1745,216,6
1745,137,8
1745,337,26
1745,111,10
1745,376,25
1745,380,15
1745,107,8
1745,168,4
1745,310,24
1745,116,8
1745,153,7
1745,108,16
1745,158,8
1745,12,4
1745,345,4
1745,33,13
1745,150,6
1745,304,4
1745,246,13
1745,151,5
1745,189,18
1745,202,9
1745,209,15
1745,94,11
1745,332,9
1745,344,18
1745,141,15
1745,236,15
1745,157,20
1745,197,18
1745,214,6
1745,266,7
1745,105,9
1745,142,18
1745,379,9
1745,251,17
1745,285,14
1745,166,21
1745,2,15
1745,120,9
1745,200,21
1745,319,8
1745,53,6
1745,277,24
1745,335,6
1745,287,16
1745,54,19
1745,65,9
1745,99,49
1745,52,17
1745,323,10
1745,300,17
1745,238,9
1745,357,24
1745,147,21
1745,84,8
1745,294,13
1745,375,5
1745,230,11
1745,167,9
1745,130,25
1745,291,6
1745,232,10
1745,9,15
1745,296,10
1745,16,7
1745,187,32
1745,270,17
1745,59,13
1745,386,9
1745,45,4
1745,383,16
1745,177,41
1746,154,8
1746,108,7
1746,230,22
1746,122,16
1746,303,26
1746,270,17
1746,310,12
1746,177,42
1746,257,32
1746,5,10
1746,311,17
1746,287,36
1746,337,17
1746,166,140
1746,209,6
1746,375,24
1746,99,31
1746,344,6
1746,200,23
1746,45,6
1746,243,11
1746,201,18
1746,46,21
1746,33,16
1746,2,23
1746,61,22
1746,285,8
1746,167,27
1746,206,34
1746,357,13
1746,216,19
1746,54,12
1746,294,6
1746,282,22
1746,187,55
1746,105,16
1746,130,30
1746,197,39
1746,189,26
1746,29,6
1746,208,26
1746,53,23
1746,198,11
1746,157,11
1746,380,6
1746,142,62
1746,277,23
1746,30,11
1746,147,27
1746,305,32
1746,298,27
1746,203,6
1746,11,8
1746,133,9
1746,118,19
1746,141,8
1746,335,8
1746,326,9
1746,60,24
1747,257,29
1747,46,16
1747,187,34
1747,130,21
1747,147,28
1747,277,22
1747,282,16
1747,305,23
1747,206,22
1747,99,26
1747,50,13
1747,170,20
1747,344,19
1747,166,30
1747,167,20
1747,33,19
1747,298,18
1747,230,12
1747,243,17
1747,285,16
1747,200,20
1747,11,11
1747,177,44
1747,295,12
1747,216,17
1747,16,16
1747,142,28
1747,337,23
1747,279,16
1747,118,26
1747,154,21
1747,53,11
1747,189,11
1748,300,14
1748,167,14
1748,200,14
1748,357,14
1748,130,14
1748,157,8
1748,305,17
1748,9,8
1748,277,14
1748,243,14
1748,147,15
1748,298,14
1748,257,23
1748,236,15
1748,142,15
1748,282,14
1748,386,15
1748,206,14
1748,310,14
1748,376,17
1748,118,14
1748,187,20
1748,52,8
1748,54,18
1748,295,8
1748,326,14
1748,177,30
1748,99,24
1748,344,14
1748,230,8
1748,12,8
1749,50,48
1749,105,37
1749,337,48
1750,177,16
1750,357,13
1750,2,23
1750,197,17
1750,147,20
1750,130,15
1750,99,36
1750,305,82
1750,142,24
1750,187,35
1750,30,25
1750,61,14
1750,166,45
1750,189,16
1750,12,14
1750,277,16
1751,160,4
1751,200,12
1751,310,17
1751,206,23
1751,177,21
1751,332,7
1751,287,17
1751,46,14
1751,154,8
1751,2,11
1751,72,4
1751,61,13
1751,10,4
1751,273,6
1751,337,15
1751,285,8
1751,251,10
1751,13,4
1751,238,4
1751,246,6
1751,60,9
1751,197,20
1751,137,5
1751,1,5
1751,105,8
1751,357,9
1751,379,4
1751,99,17
1751,142,20
1751,107,4
1751,311,6
1751,261,4
1751,305,6
1751,3,7
1751,326,7
1751,300,4
1751,95,6
1751,120,4
1751,323,5
1751,130,18
1751,33,10
1751,252,6
1751,375,9
1751,189,10
1751,380,6
1751,383,4
1751,282,16
1751,37,4
1751,298,12
1751,147,10
1751,79,11
1751,170,9
1751,303,13
1751,187,20
1751,208,8
1751,157,8
1751,344,6
1751,129,9
1751,118,13
1751,167,7
1751,270,6
1751,198,6
1751,335,6
1751,54,9
1751,59,7
1751,307,6
1751,277,13
1751,7,7
1751,166,52
1751,294,9
1751,122,11
1751,232,4
1751,257,6
1751,318,7
1751,139,7
1751,211,8
1751,216,4
1751,108,9
1751,96,4
1752,141,4
1752,163,4
1752,257,18
1752,270,10
1752,99,13
1752,123,6
1752,105,9
1752,50,6
1752,2,9
1752,189,12
1752,29,6
1752,230,13
1752,208,8
1752,117,14
1752,352,4
1752,200,9
1752,60,8
1752,53,14
1752,177,15
1752,130,10
1752,165,4
1752,390,6
1752,8,9
1752,344,8
1752,94,8
1752,147,11
1752,33,9
1752,277,8
1752,311,4
1752,309,6
1752,5,4
1752,305,9
1752,118,11
1752,337,8
1752,61,6
1752,313,8
1752,264,4
1752,166,25
1752,325,5
1752,357,4
1752,207,5
1752,206,9
1752,1,8
1752,11,10
1752,122,8
1752,380,13
1752,215,10
1752,187,9
1752,142,15
1752,27,16
1752,167,11
1753,206,64
1753,202,20
1753,248,24
1753,261,23
1753,108,24
1753,115,28
1753,376,37
1753,177,45
1754,141,8
1754,27,6
1754,215,4
1754,79,22
1754,5,16
1754,311,9
1754,310,10
1754,187,30
1754,252,4
1754,380,4
1754,118,18
1754,270,9
1754,154,8
1754,137,15
1754,20,4
1754,53,15
1754,206,25
1754,139,12
1754,282,46
1754,201,8
1754,294,9
1754,233,4
1754,303,8
1754,198,6
1754,8,4
1754,123,6
1754,61,10
1754,147,17
1754,251,4
1754,133,12
1754,29,4
1754,142,68
1754,105,6
1754,33,4
1754,30,18
1754,45,10
1754,1,4
1754,288,10
1754,11,8
1754,344,8
1754,287,42
1754,130,54
1754,298,19
1754,167,21
1754,257,13
1754,96,4
1754,39,4
1754,216,4
1754,268,5
1754,335,18
1754,99,17
1754,208,16
1754,117,4
1754,243,4
1754,13,4
1754,230,11
1754,277,15
1754,254,9
1754,122,22
1754,285,9
1754,318,4
1754,2,12
1754,337,14
1754,189,29
1754,200,24
1754,197,60
1754,94,4
1754,37,4
1754,313,10
1754,157,20
1754,177,26
1754,16,7
1754,95,6
1754,54,5
1754,60,28
1754,10,7
1754,72,7
1754,305,10
1754,46,10
1754,357,8
1754,170,6
1754,375,6
1755,99,12
1755,200,10
1755,165,4
1755,332,4
1755,141,4
1755,177,12
1755,166,13
1755,60,10
1755,118,12
1755,27,8
1755,2,10
1755,380,17
1755,352,4
1755,50,6
1755,248,4
1755,206,11
1755,3,10
1755,261,4
1755,309,4
1755,207,4
1755,266,4
1755,152,6
1755,117,6
1755,348,4
1755,282,4
1755,264,4
1755,187,10
1755,390,4
1755,65,10
1755,122,10
1755,33,10
1755,1,10
1755,341,10
1755,337,12
1755,357,10
1755,189,10
1755,344,10
1755,270,6
1755,277,10
1755,307,11
1755,376,10
1755,130,12
1755,246,10
1755,325,6
1755,115,4
1755,108,4
1756,376,33
1756,50,24
1756,187,41
1756,118,22
1756,258,22
1756,99,21
1756,302,24
1756,177,80
1756,337,23
1756,295,30
1757,118,67
1757,246,21
1757,298,45
1757,166,107
1757,79,40
1757,115,27
1757,189,61
1757,53,24
1757,202,16
1757,344,43
1757,141,42
1757,257,35
1757,233,33
1757,1,33
1757,197,79
1757,311,15
1757,99,49
1757,170,43
1757,5,37
1757,261,30
1757,60,37
1757,380,32
1757,154,33
1757,147,30
1757,376,31
1757,285,40
1757,177,83
1757,130,54
1757,142,52
1757,230,26
1757,61,37
1757,187,52
1757,137,41
1757,2,33
1757,46,38
1757,277,53
1757,16,37
1757,282,58
1757,200,39
1757,337,40
1757,39,26
1757,287,53
1757,248,18
1757,266,17
1757,11,20
1757,108,25
1757,122,44
1757,139,29
1757,33,36
1757,206,77
1758,201,15
1758,16,15
1758,167,27
1758,94,11
1758,326,9
1758,5,18
1758,108,17
1758,166,194
1758,206,49
1758,33,21
1758,310,20
1758,375,19
1758,208,26
1758,54,9
1758,215,11
1758,257,24
1758,243,15
1758,105,18
1758,236,10
1758,130,45
1758,216,21
1758,189,31
1758,344,16
1758,311,15
1758,287,45
1758,30,21
1758,122,20
1758,61,23
1758,177,54
1758,187,83
1758,50,12
1758,154,20
1758,303,17
1758,357,18
1758,198,9
1758,337,39
1758,137,10
1758,376,19
1758,118,31
1758,60,21
1758,230,14
1758,157,15
1758,147,40
1758,39,8
1758,277,34
1758,318,10
1758,200,33
1758,142,73
1758,53,16
1758,285,24
1758,298,31
1758,197,57
1758,282,37
1758,2,21
1758,305,36
1758,270,19
1758,46,26
1758,170,24
1758,99,45
1758,141,14
1758,3,11
1758,1,16
1758,335,12
1758,380,20
1759,376,23
1759,101,26
1760,147,14
1760,44,8
1760,270,17
1760,305,27
1760,130,13
1760,157,18
1760,177,31
1760,230,11
1760,383,16
1760,30,8
1760,99,60
1760,277,13
1760,380,15
1760,187,15
1760,142,9
1760,257,33
1760,152,8
1760,174,8
1760,166,13
1760,357,15
1760,344,10
1761,282,6
1761,206,4
1761,118,34
1761,310,15
1761,62,6
1761,376,8
1761,319,4
1761,325,6
1761,108,4
1761,152,4
1761,99,6
1761,209,13
1761,177,17
1761,66,4
1761,105,7
1761,137,4
1761,335,4
1761,270,13
1761,305,6
1761,50,16
1761,33,8
1761,380,8
1761,344,9
1762,53,16
1762,257,16
1762,201,14
1762,157,20
1762,208,39
1762,61,16
1762,277,14
1762,60,29
1762,311,14
1762,303,27
1762,189,24
1762,133,17
1762,216,23
1762,46,17
1762,375,28
1762,337,14
1762,187,47
1762,200,14
1762,230,16
1762,166,123
1762,203,30
1762,209,14
1762,130,11
1762,327,12
1762,95,17
1762,307,14
1762,142,70
1762,167,23
1762,33,8
1762,197,39
1762,298,16
1762,287,26
1763,27,13
1763,183,4
1763,263,9
1763,130,20
1763,330,51
1763,310,12
1763,178,20
1763,307,9
1763,99,10
1763,60,15
1763,313,8
1763,383,22
1763,45,5
1763,55,7
1763,222,12
1763,190,5
1763,124,5
1763,101,9
1763,300,8
1763,305,23
1763,94,13
1763,373,4
1763,270,16
1763,264,4
1763,142,12
1763,282,14
1763,206,25
1763,157,25
1763,333,23
1763,152,49
1763,75,4
1763,277,17
1763,357,24
1763,376,6
1763,246,27
1763,304,6
1763,335,12
1763,176,10
1763,314,6
1763,118,18
1763,189,27
1763,208,5
1763,9,13
1763,1,24
1763,177,30
1763,326,4
1763,280,5
1763,166,11
1763,50,18
1763,389,4
1763,116,12
1763,339,5
1763,257,17
1763,122,11
1763,57,4
1763,380,29
1763,344,8
1763,209,6
1763,51,7
1764,108,22
1764,2,10
1764,273,16
1764,137,33
1764,79,10
1764,261,28
1764,248,12
1764,344,49
1764,36,12
1764,206,187
1764,170,15
1764,341,12
1764,294,10
1764,0,20
1764,130,17
1764,115,15
1764,197,84
1764,211,54
1764,287,12
1764,193,25
1764,246,25
1764,154,10
1764,233,21
1764,282,51
1764,310,85
1764,99,19
1764,141,18
1764,299,25
1764,166,34
1764,177,35
1764,357,33
1764,139,12
1764,3,24
1764,46,25
1764,300,21
1764,16,35
1764,332,34
1764,59,16
1764,358,25
1764,380,14
1764,61,14
1764,189,53
1764,122,27
1764,129,9
1764,372,8
1764,192,12
1764,337,212
1764,285,29
1764,277,79
1764,383,14
1764,118,155
1764,379,17
1764,252,19
1764,266,15
1764,298,27
1764,7,41
1764,376,22
1764,1,22
1764,13,12
1764,60,12
1764,202,8
1765,125,69
1765,189,184
1765,96,16
1765,372,18
1765,198,51
1765,307,20
1765,141,30
1765,246,83
1765,60,21
1765,281,87
1765,39,18
1765,224,135
1765,137,155
1765,270,21
1765,129,58
1765,313,163
1765,36,40
1765,273,79
1765,380,21
1765,65,179
1765,252,112
1765,233,29
1765,108,119
1765,192,20
1765,383,60
1765,202,38
1765,266,29
1765,381,210
1765,99,61
1765,164,70
1765,160,40
1765,324,83
1765,338,58
1765,149,16
1765,245,79
1765,156,18
1765,291,46
1765,1,126
1765,200,59
1765,262,20
1765,61,18
1765,235,160
1765,94,17
1765,236,41
1765,2,18
1765,369,30
1765,379,63
1765,46,95
1765,114,20
1765,187,144
1765,59,78
1765,342,40
1765,37,16
1765,16,59
1765,197,210
1765,130,71
1765,9,22
1765,282,72
1765,84,21
1765,33,85
1765,105,28
1765,340,20
1765,341,16
1765,334,59
1765,332,110
1765,155,30
1765,248,18
1765,300,49
1765,54,20
1765,310,242
1765,357,310
1765,139,18
1765,261,46
1765,251,48
1765,391,20
1765,299,194
1765,120,185
1765,122,147
1765,147,21
1765,7,202
1765,285,76
1765,79,40
1765,277,289
1765,170,75
1765,211,280
1765,166,59
1765,0,29
1765,72,30
1765,232,220
1765,361,18
1765,5,20
1765,287,86
1765,209,21
1765,294,22
1765,193,39
1765,3,90
1765,154,59
1765,73,19
1765,177,112
1765,250,98
1765,13,20
1765,358,48
1765,389,20
1765,107,413
1765,344,337
1765,115,56
1765,298,111
1765,238,201
1765,376,78
1765,10,59
1765,213,38
1766,4,4
1766,216,4
1766,170,24
1766,144,10
1766,200,4
1766,302,4
1766,265,14
1766,92,6
1766,147,10
1766,101,9
1766,142,6
1766,296,4
1766,177,7
1766,331,26
1767,310,6
1767,177,24
1767,198,12
1767,294,4
1767,257,34
1767,362,8
1767,201,9
1767,243,13
1767,46,6
1767,158,9
1767,30,8
1767,157,8
1767,174,4
1767,337,6
1767,29,8
1767,383,6
1767,73,6
1767,214,6
1767,1,8
1767,356,4
1767,150,7
1767,230,20
1767,319,6
1767,123,4
1767,380,11
1767,61,8
1767,141,9
1767,110,4
1767,311,8
1767,187,14
1767,130,16
1767,153,6
1767,200,11
1767,27,4
1767,204,4
1767,11,6
1767,52,9
1767,197,10
1767,111,7
1767,4,7
1767,305,21
1767,122,8
1767,105,7
1767,321,4
1767,94,9
1767,118,9
1767,209,7
1767,287,10
1767,44,4
1767,277,11
1767,41,4
1767,8,6
1767,285,6
1767,326,6
1767,318,8
1767,142,19
1767,5,6
1767,189,11
1767,99,38
1767,26,4
1767,215,8
1767,282,11
1767,116,5
1767,239,4
1767,208,8
1767,206,10
1767,376,6
1767,298,12
1767,166,37
1767,375,6
1767,344,10
1767,53,12
1767,2,12
1767,12,4
1767,60,9
1767,270,11
1767,147,15
1767,9,4
1767,54,9
1767,296,6
1767,168,4
1767,167,9
1768,189,31
1768,118,28
1768,305,207
1768,157,13
1768,166,55
1768,147,25
1768,99,58
1768,206,27
1768,246,67
1768,33,12
1768,277,33
1768,187,107
1768,79,10
1768,357,25
1768,375,25
1768,12,14
1768,142,53
1768,2,49
1768,61,25
1768,293,20
1768,200,24
1768,177,23
1768,197,50
1768,30,55
1768,130,29
1768,325,12
1768,287,10
1769,200,21
1769,142,13
1769,3,14
1769,59,14
1769,305,34
1769,282,23
1769,383,29
1769,166,26
1769,44,8
1769,202,11
1769,115,14
1769,239,9
1769,120,8
1769,215,8
1769,111,15
1769,122,17
1769,1,20
1769,118,31
1769,116,14
1769,287,18
1769,33,13
1769,46,10
1769,177,63
1769,298,19
1769,130,22
1769,243,11
1769,168,10
1769,2,19
1769,257,39
1769,147,13
1769,277,23
1769,99,72
1769,108,16
1769,9,18
1769,326,8
1769,174,8
1769,285,9
1769,310,29
1769,36,8
1769,294,18
1769,154,14
1769,273,8
1769,357,26
1769,380,18
1769,337,23
1769,206,41
1769,197,28
1769,246,19
1769,54,19
1769,62,8
1769,60,20
1769,52,22
1769,187,28
1769,252,8
1769,270,10
1769,278,9
1769,157,23
1769,211,10
1769,141,19
1769,170,17
1769,344,23
1769,300,21
1769,12,8
1769,251,15
1769,84,12
1769,248,8
1769,230,14
1769,7,14
1769,376,33
1769,189,14
1769,236,10
1770,304,8
1770,380,30
1770,332,22
1770,246,30
1770,177,66
1770,130,36
1770,287,13
1770,266,14
